Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1785821102,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1785821103,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1785821104,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1785821105,4,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1785821106,8,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1785821107,12,,Aggregated,4.000000,0.000000,410,430,440,500,570,580,590,590,590,590,590,35,0,410.0,436.8215952500967,373.479290981777,587.7213749918155,62554.94285714286
1785821108,16,,Aggregated,4.000000,0.000000,410,430,440,500,570,580,590,590,590,590,590,35,0,410.0,436.8215952500967,373.479290981777,587.7213749918155,62554.94285714286
1785821109,20,,Aggregated,4.000000,0.000000,410,430,440,500,570,580,590,590,590,590,590,35,0,410.0,436.8215952500967,373.479290981777,587.7213749918155,62554.94285714286
1785821110,20,,Aggregated,10.333333,0.000000,430,510,580,660,870,1000,1000,1000,1000,1000,1000,95,0,430.0,530.6204162489034,242.79870797181502,1046.6647089924663,62505.673684210524
1785821111,20,,Aggregated,10.333333,0.000000,430,510,580,660,870,1000,1000,1000,1000,1000,1000,95,0,430.0,530.6204162489034,242.79870797181502,1046.6647089924663,62505.673684210524
1785821112,20,,Aggregated,10.333333,0.000000,430,510,580,660,870,1000,1000,1000,1000,1000,1000,95,0,430.0,530.6204162489034,242.79870797181502,1046.6647089924663,62505.673684210524
1785821113,20,,Aggregated,16.285714,0.000000,520,640,760,850,1000,1100,1100,1300,1600,1600,1600,168,0,510.0,606.9375783658221,242.79870797181502,1593.5671670013107,62465.119047619046
1785821114,20,,Aggregated,16.285714,0.000000,520,640,760,850,1000,1100,1100,1300,1600,1600,1600,168,0,510.0,606.9375783658221,242.79870797181502,1593.5671670013107,62465.119047619046
1785821115,20,,Aggregated,16.285714,0.000000,520,640,760,850,1000,1100,1100,1300,1600,1600,1600,168,0,510.0,606.9375783658221,242.79870797181502,1593.5671670013107,62465.119047619046
1785821116,20,,Aggregated,19.800000,0.000000,450,540,640,680,890,1000,1100,1300,1600,1600,1600,264,0,450.0,541.8138948849501,221.55470796860754,1593.5671670013107,62400.916666666664
1785821117,20,,Aggregated,19.800000,0.000000,450,540,640,680,890,1000,1100,1300,1600,1600,1600,264,0,450.0,541.8138948849501,221.55470796860754,1593.5671670013107,62400.916666666664
1785821118,20,,Aggregated,19.800000,0.000000,450,540,640,680,890,1000,1100,1300,1600,1600,1600,264,0,450.0,541.8138948849501,221.55470796860754,1593.5671670013107,62400.916666666664
1785821119,20,,Aggregated,26.000000,0.000000,440,470,540,600,810,990,1100,1100,1600,1600,1600,363,0,440.0,508.1140106648448,221.55470796860754,1593.5671670013107,62389.159779614325
1785821120,20,,Aggregated,26.000000,0.000000,440,470,540,600,810,990,1100,1100,1600,1600,1600,363,0,440.0,508.1140106648448,221.55470796860754,1593.5671670013107,62389.159779614325
1785821121,20,,Aggregated,26.000000,0.000000,440,470,540,600,810,990,1100,1100,1600,1600,1600,363,0,440.0,508.1140106648448,221.55470796860754,1593.5671670013107,62389.159779614325
1785821122,20,,Aggregated,29.100000,0.000000,440,460,500,540,740,930,1100,1100,1600,1600,1600,454,0,440.0,493.98365343414713,221.55470796860754,1593.5671670013107,62382.993392070486
1785821123,20,,Aggregated,29.100000,0.000000,440,460,500,540,740,930,1100,1100,1600,1600,1600,454,0,440.0,493.98365343414713,221.55470796860754,1593.5671670013107,62382.993392070486
1785821124,20,,Aggregated,29.100000,0.000000,440,460,500,540,740,930,1100,1100,1600,1600,1600,454,0,440.0,493.98365343414713,221.55470796860754,1593.5671670013107,62382.993392070486
1785821125,20,,Aggregated,31.700000,0.000000,440,450,480,510,680,880,1000,1100,1600,1600,1600,546,0,440.0,484.73334368791654,221.55470796860754,1593.5671670013107,62371.09706959707
1785821126,20,,Aggregated,31.700000,0.000000,440,450,480,510,680,880,1000,1100,1600,1600,1600,546,0,440.0,484.73334368791654,221.55470796860754,1593.5671670013107,62371.09706959707
1785821127,20,,Aggregated,31.700000,0.000000,440,450,480,510,680,880,1000,1100,1600,1600,1600,546,0,440.0,484.73334368791654,221.55470796860754,1593.5671670013107,62371.09706959707
1785821128,20,,Aggregated,31.100000,0.000000,430,450,470,490,650,860,1000,1100,1600,1600,1600,642,0,430.0,476.62055009023675,221.55470796860754,1593.5671670013107,62351.98442367601
1785821129,20,,Aggregated,31.100000,0.000000,430,450,470,490,650,860,1000,1100,1600,1600,1600,642,0,430.0,476.62055009023675,221.55470796860754,1593.5671670013107,62351.98442367601
1785821130,20,,Aggregated,31.100000,0.000000,430,450,470,490,650,860,1000,1100,1600,1600,1600,642,0,430.0,476.62055009023675,221.55470796860754,1593.5671670013107,62351.98442367601
1785821131,20,,Aggregated,31.100000,0.000000,430,450,470,490,630,830,1000,1100,1600,1600,1600,736,0,430.0,472.4398145855325,221.55470796860754,1593.5671670013107,62367.07065217391
1785821132,20,,Aggregated,31.100000,0.000000,430,450,470,490,630,830,1000,1100,1600,1600,1600,736,0,430.0,472.4398145855325,221.55470796860754,1593.5671670013107,62367.07065217391
1785821133,20,,Aggregated,31.100000,0.000000,430,450,470,490,630,830,1000,1100,1600,1600,1600,736,0,430.0,472.4398145855325,221.55470796860754,1593.5671670013107,62367.07065217391
1785821134,20,,Aggregated,31.500000,0.000000,430,450,470,490,590,770,1000,1100,1600,1600,1600,828,0,430.0,469.4901882935285,221.55470796860754,1593.5671670013107,62234.036231884056
1785821135,20,,Aggregated,31.500000,0.000000,430,450,470,490,590,770,1000,1100,1600,1600,1600,828,0,430.0,469.4901882935285,221.55470796860754,1593.5671670013107,62234.036231884056
1785821136,20,,Aggregated,31.500000,0.000000,430,450,470,490,590,770,1000,1100,1600,1600,1600,828,0,430.0,469.4901882935285,221.55470796860754,1593.5671670013107,62234.036231884056
1785821137,20,,Aggregated,31.200000,0.000000,430,450,470,490,590,750,990,1100,1600,1600,1600,920,0,430.0,466.84750120760367,213.71979196555912,1593.5671670013107,61992.49130434782
1785821138,20,,Aggregated,31.200000,0.000000,430,450,470,490,590,750,990,1100,1600,1600,1600,920,0,430.0,466.84750120760367,213.71979196555912,1593.5671670013107,61992.49130434782
1785821139,20,,Aggregated,31.200000,0.000000,430,450,470,490,590,750,990,1100,1600,1600,1600,920,0,430.0,466.84750120760367,213.71979196555912,1593.5671670013107,61992.49130434782
1785821140,20,,Aggregated,31.200000,0.000000,430,450,470,490,630,790,970,1000,1300,1600,1600,1001,0,430.0,470.8734909119038,213.71979196555912,1593.5671670013107,61509.096903096906
