Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1785821504,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1785821505,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1785821506,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1785821507,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1785821508,4,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1785821509,8,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1785821510,12,,Aggregated,0.000000,0.000000,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,4,0,1900.0,1579.257614503149,520.1497920206748,1932.3175830068067,62433.0
1785821511,16,,Aggregated,0.000000,0.000000,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,4,0,1900.0,1579.257614503149,520.1497920206748,1932.3175830068067,62433.0
1785821512,20,,Aggregated,0.000000,0.000000,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,4,0,1900.0,1579.257614503149,520.1497920206748,1932.3175830068067,62433.0
1785821513,20,,Aggregated,0.000000,0.000000,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,5,0,1900.0,1603.911949810572,520.1497920206748,1932.3175830068067,62488.0
1785821514,20,,Aggregated,0.000000,0.000000,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,5,0,1900.0,1603.911949810572,520.1497920206748,1932.3175830068067,62488.0
1785821515,20,,Aggregated,0.000000,0.000000,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,5,0,1900.0,1603.911949810572,520.1497920206748,1932.3175830068067,62488.0
1785821516,20,,Aggregated,1.250000,0.000000,3600,3600,4800,4800,4800,4800,4800,4800,4800,4800,4800,12,0,3600.0,3170.8409964242796,520.1497920206748,4780.287124973256,62706.0
1785821517,20,,Aggregated,1.250000,0.000000,3600,3600,4800,4800,4800,4800,4800,4800,4800,4800,4800,12,0,3600.0,3170.8409964242796,520.1497920206748,4780.287124973256,62706.0
1785821518,20,,Aggregated,1.250000,0.000000,3600,3600,4800,4800,4800,4800,4800,4800,4800,4800,4800,12,0,3600.0,3170.8409964242796,520.1497920206748,4780.287124973256,62706.0
1785821519,20,,Aggregated,1.714286,0.000000,4800,4800,6100,6800,6800,6800,6800,6800,6800,6800,6800,17,0,4800.0,4187.090612763046,520.1497920206748,6752.661249949597,62649.23529411765
1785821520,20,,Aggregated,1.714286,0.000000,4800,4800,6100,6800,6800,6800,6800,6800,6800,6800,6800,17,0,4800.0,4187.090612763046,520.1497920206748,6752.661249949597,62649.23529411765
1785821521,20,,Aggregated,1.714286,0.000000,4800,4800,6100,6800,6800,6800,6800,6800,6800,6800,6800,17,0,4800.0,4187.090612763046,520.1497920206748,6752.661249949597,62649.23529411765
1785821522,20,,Aggregated,1.714286,0.000000,4800,4800,6100,6800,6800,6800,6800,6800,6800,6800,6800,17,0,4800.0,4187.090612763046,520.1497920206748,6752.661249949597,62649.23529411765
1785821523,20,,Aggregated,1.714286,0.000000,4800,4800,6100,6800,6800,6800,6800,6800,6800,6800,6800,17,0,4800.0,4187.090612763046,520.1497920206748,6752.661249949597,62649.23529411765
1785821524,20,,Aggregated,1.714286,0.000000,4800,4800,6100,6800,6800,6800,6800,6800,6800,6800,6800,17,0,4800.0,4187.090612763046,520.1497920206748,6752.661249949597,62649.23529411765
1785821525,20,,Aggregated,1.200000,0.000000,6800,10000,12000,12000,13000,13000,13000,13000,13000,13000,13000,32,0,6800.0,7623.09090362578,520.1497920206748,13175.57741701603,62563.25
1785821526,20,,Aggregated,1.200000,0.000000,6800,10000,12000,12000,13000,13000,13000,13000,13000,13000,13000,32,0,6800.0,7623.09090362578,520.1497920206748,13175.57741701603,62563.25
1785821527,20,,Aggregated,2.000000,0.000000,9500,10000,10000,12000,13000,13000,13000,13000,13000,13000,13000,37,0,9500.0,7880.492780379624,520.1497920206748,13175.57741701603,62573.43243243243
1785821528,20,,Aggregated,2.000000,0.000000,9500,10000,10000,12000,13000,13000,13000,13000,13000,13000,13000,37,0,9500.0,7880.492780379624,520.1497920206748,13175.57741701603,62573.43243243243
