Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1785821405,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1785821406,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1785821407,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1785821408,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1785821409,4,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1785821410,8,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1785821411,12,,Aggregated,0.000000,0.000000,450,450,450,450,450,450,450,450,450,450,450,1,0,448.31287499982864,448.31287499982864,448.31287499982864,448.31287499982864,62260.0
1785821412,16,,Aggregated,0.000000,0.000000,450,450,450,450,450,450,450,450,450,450,450,1,0,448.31287499982864,448.31287499982864,448.31287499982864,448.31287499982864,62260.0
1785821413,20,,Aggregated,0.000000,0.000000,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,5,0,2100.0,1762.3612663941458,448.31287499982864,2146.722082979977,62478.4
1785821414,20,,Aggregated,0.000000,0.000000,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,5,0,2100.0,1762.3612663941458,448.31287499982864,2146.722082979977,62478.4
1785821415,20,,Aggregated,0.000000,0.000000,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,5,0,2100.0,1762.3612663941458,448.31287499982864,2146.722082979977,62478.4
1785821416,20,,Aggregated,1.000000,0.000000,5600,5600,6500,6500,6600,6600,6600,6600,6600,6600,6600,16,0,5200.0,4551.730861814576,448.31287499982864,6551.87779100379,62629.0
1785821417,20,,Aggregated,1.000000,0.000000,5600,5600,6500,6500,6600,6600,6600,6600,6600,6600,6600,16,0,5200.0,4551.730861814576,448.31287499982864,6551.87779100379,62629.0
1785821418,20,,Aggregated,1.000000,0.000000,5600,5600,6500,6500,6600,6600,6600,6600,6600,6600,6600,16,0,5200.0,4551.730861814576,448.31287499982864,6551.87779100379,62629.0
1785821419,20,,Aggregated,0.833333,0.000000,5200,5600,5600,6500,6600,6600,6600,6600,6600,6600,6600,17,0,5200.0,4588.618264588363,448.31287499982864,6551.87779100379,62651.58823529412
1785821420,20,,Aggregated,0.833333,0.000000,5200,5600,5600,6500,6600,6600,6600,6600,6600,6600,6600,17,0,5200.0,4588.618264588363,448.31287499982864,6551.87779100379,62651.58823529412
1785821421,20,,Aggregated,0.833333,0.000000,5200,5600,5600,6500,6600,6600,6600,6600,6600,6600,6600,17,0,5200.0,4588.618264588363,448.31287499982864,6551.87779100379,62651.58823529412
1785821422,20,,Aggregated,0.833333,0.000000,5200,5600,5600,6500,6600,6600,6600,6600,6600,6600,6600,17,0,5200.0,4588.618264588363,448.31287499982864,6551.87779100379,62651.58823529412
1785821423,20,,Aggregated,0.833333,0.000000,5200,5600,5600,6500,6600,6600,6600,6600,6600,6600,6600,17,0,5200.0,4588.618264588363,448.31287499982864,6551.87779100379,62651.58823529412
1785821424,20,,Aggregated,0.833333,0.000000,5200,5600,5600,6500,6600,6600,6600,6600,6600,6600,6600,17,0,5200.0,4588.618264588363,448.31287499982864,6551.87779100379,62651.58823529412
1785821425,20,,Aggregated,1.200000,0.000000,8100,8100,8100,12000,13000,13000,13000,13000,13000,13000,13000,37,0,8100.0,7426.940584456158,448.31287499982864,12888.997750007547,62555.2972972973
1785821426,20,,Aggregated,1.200000,0.000000,8100,8100,8100,12000,13000,13000,13000,13000,13000,13000,13000,37,0,8100.0,7426.940584456158,448.31287499982864,12888.997750007547,62555.2972972973
1785821427,20,,Aggregated,1.200000,0.000000,8100,8100,8100,12000,13000,13000,13000,13000,13000,13000,13000,37,0,8100.0,7426.940584456158,448.31287499982864,12888.997750007547,62555.2972972973
1785821428,20,,Aggregated,1.200000,0.000000,8100,8100,8100,12000,13000,13000,13000,13000,13000,13000,13000,37,0,8100.0,7426.940584456158,448.31287499982864,12888.997750007547,62555.2972972973
1785821429,20,,Aggregated,1.200000,0.000000,8100,8100,8100,12000,13000,13000,13000,13000,13000,13000,13000,37,0,8100.0,7426.940584456158,448.31287499982864,12888.997750007547,62555.2972972973
1785821430,20,,Aggregated,1.200000,0.000000,8100,8100,8100,12000,13000,13000,13000,13000,13000,13000,13000,37,0,8100.0,7426.940584456158,448.31287499982864,12888.997750007547,62555.2972972973
1785821431,20,,Aggregated,1.200000,0.000000,8100,8100,8100,12000,13000,13000,13000,13000,13000,13000,13000,37,0,8100.0,7426.940584456158,448.31287499982864,12888.997750007547,62555.2972972973
1785821432,20,,Aggregated,1.200000,0.000000,8100,8100,8100,12000,13000,13000,13000,13000,13000,13000,13000,37,0,8100.0,7426.940584456158,448.31287499982864,12888.997750007547,62555.2972972973
1785821433,20,,Aggregated,1.200000,0.000000,8100,8100,8100,12000,13000,13000,13000,13000,13000,13000,13000,37,0,8100.0,7426.940584456158,448.31287499982864,12888.997750007547,62555.2972972973
1785821434,20,,Aggregated,2.000000,0.000000,8300,8600,8600,8600,12000,13000,13000,13000,13000,13000,13000,57,0,8300.0,7821.860812154084,448.31287499982864,12888.997750007547,62543.84210526316
1785821435,20,,Aggregated,2.000000,0.000000,8300,8600,8600,8600,12000,13000,13000,13000,13000,13000,13000,57,0,8300.0,7821.860812154084,448.31287499982864,12888.997750007547,62543.84210526316
1785821436,20,,Aggregated,2.000000,0.000000,8300,8600,8600,8600,12000,13000,13000,13000,13000,13000,13000,57,0,8300.0,7821.860812154084,448.31287499982864,12888.997750007547,62543.84210526316
